0, 10.2857, 20.5714, 30.8571, 41.1429, 51.4286, 61.7143, 72, 82.2857, 92.5714, 102.857, 113.143, 123.429, 133.714, 144, 154.286, 164.571, 174.857, 185.143, 195.429, 205.714, 216, 226.286, 236.571, 246.857, 257.143, 267.429, 277.714, 288, 298.286, 308.571, 318.857, 329.143, 339.429, 349.714, 360
1000.000000000000, -0.001607588211563332, -0.001721538263957439, -0.002091736117132313, -0.002233051973630453, -0.002303089897166184, -0.002097925812677237, -0.002304948496367368, -0.002013707486037065, -0.001752458143226418, -0.001628077052760781, -0.001331469099651689, -0.001351105808714402, -0.001165941452684002, -0.001080751588710891, -0.001214183329414601, -0.001386883408441118, -0.001360591915198804, -0.001558472156635797, -0.001677442737166968, -0.001780459398350783, -0.001818122694055292, -0.001645056403795239, -0.001621948303144941, -0.001397636702958113, -0.001232640016195749, -0.001193983709946374, -0.001165160815530493, -0.001048181076178282, -0.0009892579218725600, -0.001033093692897008, -0.001007929477435521, -0.001143777160098365, -0.001234402144412103, -0.001244321065372278, -0.001459627734136250, -0.001607588211563332
967.0329670329672, -0.001595269714977401, -0.001710613911835600, -0.002106268161221184, -0.002275073032888640, -0.002377290116889182, -0.002189487405988356, -0.002448698055710707, -0.002124089846464415, -0.001880102038133000, -0.001762849182116258, -0.001454675434654503, -0.001509004408881449, -0.001316880238533571, -0.001226288357631578, -0.001345069427988502, -0.001496056525799250, -0.001453498813772502, -0.001628937362925438, -0.001728556733608226, -0.001827908193239754, -0.001856079088232966, -0.001694946797372974, -0.001681648889189714, -0.001463115874369724, -0.001309579891035982, -0.001289870415734728, -0.001274096837966739, -0.001161229179526208, -0.001093809932029775, -0.001135702068161105, -0.001069073488940209, -0.001191896397445631, -0.001260531105378971, -0.001244576375419480, -0.001440081667500264, -0.001595269714977401
936.1702127659576, -0.001584849739719492, -0.001696372387642024, -0.002115352102809988, -0.002310242461635319, -0.002444384695735254, -0.002279468296807119, -0.002605102689130221, -0.002249682151871438, -0.002038989174351237, -0.001927763002377522, -0.001611140591249128, -0.001709782663796870, -0.001511376683818742, -0.001415628702076363, -0.001516976801119690, -0.001638224935715315, -0.001579870749483109, -0.001729283180441324, -0.001800989326170035, -0.001892135825467735, -0.001905170129412355, -0.001752865245053606, -0.001747721591487271, -0.001533587638979006, -0.001388971732792967, -0.001390023381803471, -0.001386678206251640, -0.001285391404391179, -0.001209320421454224, -0.001253467037955900, -0.001142907306547375, -0.001251838405104261, -0.001295575635278768, -0.001256501726573696, -0.001423714587938750, -0.001584849739719492
907.2164948453610, -0.001593586733334542, -0.001703319667562492, -0.002149443561042891, -0.002377439095779542, -0.002544519750523373, -0.002409854375662726, -0.002816554879785264, -0.002426612737670956, -0.002256348778090210, -0.002147063617425543, -0.001809035245449286, -0.001957015865314741, -0.001741399623462275, -0.001636557420776860, -0.001714246251556788, -0.001798103518164868, -0.001725505258109477, -0.001848435095458079, -0.001888513566745765, -0.001969530633186833, -0.001964892338130082, -0.001817655817054640, -0.001817956385914502, -0.001604332931857938, -0.001465603609872565, -0.001487607856014340, -0.001497997079229598, -0.001413680785107610, -0.001331162058047357, -0.001383118938499039, -0.001229297733603921, -0.001326949538608939, -0.001346286327419544, -0.001289016711792001, -0.001425389099545511, -0.001593586733334542
880.0000000000002, -0.001627609015705683, -0.001743381740823571, -0.002225910167763579, -0.002499296084408604, -0.002702088782806265, -0.002605397756222989, -0.003100687572302755, -0.002667672009608571, -0.002534839601555383, -0.002423881171912319, -0.002042986542326628, -0.002242881696711351, -0.001997813649642244, -0.001878913685026765, -0.001933251722221585, -0.001977393502688169, -0.001890935777259597, -0.001990776743419045, -0.001999108266259622, -0.002068141850831390, -0.002043141330272836, -0.001895381379107573, -0.001895916740878338, -0.001677351870496857, -0.001538660934956274, -0.001581488008350863, -0.001607797874924655, -0.001543321554188446, -0.001457661331582088, -0.001520686475980124, -0.001324605902102295, -0.001413625227192119, -0.001412114795474971, -0.001341670352184116, -0.001449335054799755, -0.001627609015705683
854.3689320388352, -0.001681033742205501, -0.001810648411592300, -0.002339057772861284, -0.002669650769057855, -0.002910042847921221, -0.002857364181643864, -0.003436901656208267, -0.002950275317150226, -0.002845348683605721, -0.002731123170548314, -0.002292400975168490, -0.002545586779035834, -0.002266411596316053, -0.002132424986671635, -0.002173520799952818, -0.002182897544765088, -0.002080307999363009, -0.002162902944622001, -0.002140055377849251, -0.002194209638970510, -0.002144718597734560, -0.001990846202675473, -0.001986335794340080, -0.001760418858479321, -0.001616736499016723, -0.001681916134098585, -0.001726676289597110, -0.001683633686451991, -0.001598976145240798, -0.001670497209633839, -0.001430299904194233, -0.001511353421183059, -0.001490499453366033, -0.001410889347336509, -0.001491066551792904, -0.001681033742205501
830.1886792452832, -0.001736400730459335, -0.001882383899132063, -0.002459928713127024, -0.002856168551363877, -0.003132303678357463, -0.003126663708553168, -0.003778008243577244, -0.003231841373361968, -0.003147244355920013, -0.003029370277867549, -0.002536002952854386, -0.002845421474806986, -0.002535320803150345, -0.002392038865242921, -0.002434166054630646, -0.002419755282846655, -0.002295724852041878, -0.002366026642974644, -0.002309803413558768, -0.002345801560057180, -0.002266037761867876, -0.002103775879555310, -0.002092522958069093, -0.001863626970687364, -0.001714079492144119, -0.001805052923016241, -0.001871053040212423, -0.001849798953807292, -0.001771180768008716, -0.001840643380917965, -0.001550149525477544, -0.001621656049027277, -0.001575306899542207, -0.001489051942911854, -0.001537385694542156, -0.001736400730459335
807.3394495412846, -0.001778959281745402, -0.001938407045451293, -0.002560796646904578, -0.003028325292108587, -0.003333538752271487, -0.003376262662330549, -0.004089365085377009, -0.003485119830786912, -0.003423643663099145, -0.003301086723652457, -0.002774850204874589, -0.003146802352559661, -0.002808535626778003, -0.002667207368667671, -0.002717155777979211, -0.002690714038630282, -0.002538537736742793, -0.002598480901628299, -0.002502517568902273, -0.002519297561172522, -0.002404099024000688, -0.002236838454356328, -0.002222641453191738, -0.002001014982524485, -0.001849715434686629, -0.001968640559348321, -0.002059521253351551, -0.002056029345624124, -0.001989366739624069, -0.002038847419245413, -0.001690459256664335, -0.001749582276695216, -0.001662554577951867, -0.001571551877378315, -0.001577648256164693, -0.001778959281745402
785.7142857142858, -0.001808752848363250, -0.001979094680963420, -0.002639657640734902, -0.003184873551188314, -0.003510946890453958, -0.003604579753298600, -0.004381389002749478, -0.003726523226593069, -0.003703432107937422, -0.003574085252914410, -0.003043498886159022, -0.003487310252744420, -0.003115256739404168, -0.002985928013137902, -0.003034403007489191, -0.003002055305616032, -0.002815036925665072, -0.002861501114543454, -0.002715470086111306, -0.002714972210451783, -0.002560739010908496, -0.002395680173507580, -0.002385613516809086, -0.002181918254819893, -0.002035751612983494, -0.002178305251136398, -0.002298419941203606, -0.002301533138845296, -0.002252865410190355, -0.002261088182847561, -0.001851069949081575, -0.001895811607413971, -0.001749705486161652, -0.001657082984129077, -0.001611475679127819, -0.001808752848363250
